id;nombre;nombre_tipo_articulo;id_familia;nombre_familia;id_marca;nombre_marca;moneda;nombre_moneda;tipo_igv;nombre_tipo_igv;nombre_unidad_medida;valor_compra_base;valor_venta_base;codigo_sunat;descripcion;especificacion_tecnica;stock_minimo;anio_garantia;stock_actual_empresa;formula;editar;eliminar
6789;PLACA GIGABYTE AMD GA-78LMT-USB3 760G;PRODUCTO;63;PLACA;120;GIGABYTE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;71.00;43210000;;;-100000;1;1.000;;;
6790;"MOCHILA TARGUS CITYGEAR 16""COMMUTER BACKPACK";PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;49.01;43210000;;;-100000;1;0.000;;;
6791;CELULAR TCHTCEXPLRPICO HTC EXPLORER PICO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;174.00;43210000;;;-100000;1;0.000;;;
6792;GRABADORA BLU RAY PIONER 12X BDR208DBK BLACK;PRODUCTO;2;PRODUCTOS NO UTILIZ.;79;PIONER;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;92.00;43210000;;;-100000;1;0.000;;;
6793;PLACA INTEL B75EN S/V/L DDR3;PRODUCTO;2;PRODUCTOS NO UTILIZ.;18;INTEL;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;97.00;43210000;;;-100000;1;0.000;;;
6794;IMPRESORA KYOCERA LASER MULTIF FS-1035MFP KYOCERA;PRODUCTO;2;PRODUCTOS NO UTILIZ.;114;KYOCERA;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;885.00;43210000;;;-100000;1;0.000;;;
6795;"TELEVISOR LCD LG 42"" 42LK451C";PRODUCTO;2;PRODUCTOS NO UTILIZ.;8;LG;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1.00;43210000;;;-100000;1;0.000;;;
6796;ECRAN RETRACTIL MANUAL PARED TECHO 2.40M X 2.40M;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1.00;43210000;;;-100000;1;0.000;;;
6797;CASE DATAONE ROCKER V4P BLANCO - ROSADO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;162;DATAONE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;29.00;43210000;;;-100000;1;0.000;;;
6798;NANO BRIDGE AIRMAX NB2G18 23 DBM CON ANTENA DE 18DBI;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;104.01;43210000;;;-100000;1;0.000;;;
6799;ADAPTADOR DISPLAY PORT A DVI ENCA-DD;PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;15.00;43210000;;;-100000;1;0.000;;;
6800;ADAPTADOR MINI DISPLAY A HDMI ENCA-MDH;PRODUCTO;66;ADAPTADOR;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;15.00;43210000;;;-100000;1;0.000;;;
6801;ADAPTADOR MINI DISPLAY A VGA ENCA-MDV;PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;23.00;43210000;;;-100000;1;0.000;;;
6802;PAD MOUSE (LYCRA+SILICONA) EROTICO BM900;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;9.70;43210000;;;-100000;1;0.000;;;
6803;"MONITOR AOC LED 20"" E2051SN";PRODUCTO;2;PRODUCTOS NO UTILIZ.;112;AOC;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;118.00;43210000;;;-100000;1;0.000;;;
6804;GRABADORA BLU RAY LG  BH14NS40 NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;8;LG;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;81.00;43210000;;;-100000;1;0.000;;;
6805;IMPRESORA EPSON L355  WIFI MULTIFUNCIONAL;PRODUCTO;2;PRODUCTOS NO UTILIZ.;67;EPSON;12;SOLES;14;GRAVADO;UNIDAD;11.80;626.00;43210000;;;-100000;1;0.000;;;
6806;CASE THERMALTAKE COMMANDER MS-1 FUENTE 600W 3.0;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;119.00;43210000;;;-100000;1;0.000;;;
6807;IMPRESORA EPSON L800 COLOR CD/DVD;PRODUCTO;2;PRODUCTOS NO UTILIZ.;67;EPSON;12;SOLES;14;GRAVADO;UNIDAD;11.80;1149.00;43210000;;;-100000;1;0.000;;;
6808;PLACA INTEL DH61BE S/V/R DDR3 BL;PRODUCTO;2;PRODUCTOS NO UTILIZ.;18;INTEL;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;88.00;43210000;;;-100000;1;0.000;;;
6809;GRAB. DVD LG BLU RAY WH14NS40 SATA;PRODUCTO;2;PRODUCTOS NO UTILIZ.;8;LG;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;91.00;43210000;;;-100000;1;0.000;;;
6810;PLACA ASUS INTEL P8H77-M DDR3 LGA1155;PRODUCTO;2;PRODUCTOS NO UTILIZ.;1;ASUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;135.00;43210000;;;-100000;1;0.000;;;
6811;"LAPTOP HP ENVY M6-1160LA I5-3210M 8GB/750 15.6"" WINDOWS 8 ,HD 7670M";PRODUCTO;2;PRODUCTOS NO UTILIZ.;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1053.00;43210000;;;-100000;1;0.000;;;
6812;"TABLET TECHSONIC 7""";PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;12;SOLES;14;GRAVADO;UNIDAD;11.80;399.01;43210000;;;-100000;1;1.000;;;
6813;TONER HP 126A CE314A T¢NER TAMBOR DE;PRODUCTO;2;PRODUCTOS NO UTILIZ.;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;97.00;43210000;;;-100000;1;0.000;;;
6814;MEMORIA PATRIOT 8GB 1333 DDR3;PRODUCTO;2;PRODUCTOS NO UTILIZ.;156;PATRIOT;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;39.00;43210000;;;-100000;1;0.000;;;
6816;MEMORIA DDR3 1333 16GB PATRIOT C/DISIPADOR;PRODUCTO;2;PRODUCTOS NO UTILIZ.;156;PATRIOT;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;74.00;43210000;;;-100000;1;0.000;;;
6817;PLACA INTEL DH77KC S/V/L DDR3;PRODUCTO;2;PRODUCTOS NO UTILIZ.;18;INTEL;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;135.00;43210000;;;-100000;1;0.000;;;
6818;TARJ VIDEO GIGABYTE  GTX560TI PC 1GB DDR5;PRODUCTO;2;PRODUCTOS NO UTILIZ.;120;GIGABYTE;12;SOLES;14;GRAVADO;UNIDAD;11.80;800.00;43210000;;;-100000;1;0.000;;;
6819;"LAPTOP TOSHIBA SP4334SL 500GB/4GB  I3-2328M W8 14""";PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;549.00;43210000;;;-100000;1;0.000;;;
6820;RECARGA TONER HP A3 BLACK;PRODUCTO;2;PRODUCTOS NO UTILIZ.;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1.00;43210000;;;-100000;1;0.000;;;
6821;SISTEMA DE INTELIGENCIA DE NEGOCIOS  COGNOS POWER PLAY;PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1.00;43210000;;;-100000;1;0.000;;;
6822;"LAPTOP HP DV6-7280LA I7-3610M 8GB/1TB/2GB W8 15.6""";PRODUCTO;2;PRODUCTOS NO UTILIZ.;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1374.00;43210000;;;-100000;1;0.000;;;
6823;"MONITOR LED 20"" BENQ GL2055A WIDESCREEN";PRODUCTO;2;PRODUCTOS NO UTILIZ.;36;BENQ;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;119.00;43210000;;;-100000;1;0.000;;;
6824;PLACA ASUS AMD M5A99X EVO AM3+ DDR3;PRODUCTO;2;PRODUCTOS NO UTILIZ.;1;ASUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;185.00;43210000;;;-100000;1;0.000;;;
6825;GREEN LASER PRESENTER WHITE;PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;44.00;43210000;;;-100000;1;0.000;;;
6826;PLACA INTEL DH77EB  LGA 1155 S/V/R  I3/I5/I7;PRODUCTO;2;PRODUCTOS NO UTILIZ.;18;INTEL;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;118.00;43210000;;;-100000;1;0.000;;;
6827;CAMARA MICROSOFT LIFECAM STUDIO FULL 1080P HD Q2F-00013;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;68.99;43210000;;;-100000;1;0.000;;;
6828;"FUNDA DE TABLET 7"" EBAG P1000 V4035T NEGRO";PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;15.00;43210000;;;-100000;1;4.000;;;
6829;"FUNDA DE TABLET 7"" EBAG P1000 V4155T NEGRO";PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;13.99;43210000;;;-100000;1;4.000;;;
6830;"FUNDA DE TABLET 7"" EBAG P3110 V4155T NEGRO";PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;13.99;43210000;;;-100000;1;4.000;;;
6831;"FUNDA TABLET 7"" EBAG P3110 V4035T NEGRO";PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;15.00;43210000;;;-100000;1;8.000;;;
6832;"PROTECTOR DE TABLET UNIVERSAL VU4000 10"" NEGRO";PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;13.99;43210000;;;-100000;1;0.000;;;
6833;ESTUCHE DE DISCO DURO V33 EBAG COLORES;PRODUCTO;88;ESTUCHE;0;;12;SOLES;14;GRAVADO;UNIDAD;11.80;10.00;43210000;;;-100000;1;3.000;;;
6834;ESTUCHE DE DISCO DURO V33 EBAG PLOMO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;12;SOLES;14;GRAVADO;UNIDAD;11.80;9.99;43210000;;;-100000;1;0.000;;;
6835;"MALETIN EBAG 15.6"" LAPTOP V526";PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;7.71;43210000;;;-100000;1;0.000;;;
6836;"FUNDA DE LAPTOP 15.6"" EBAG  V727 NEGRO/AZUL";PRODUCTO;58;FUNDA;2;GENERICO;12;SOLES;14;GRAVADO;UNIDAD;11.80;1.00;43210000;;;-100000;1;-8.000;;;
6837;"FUNDA TABLET 7"" EBAG V727T NEGRA";PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;3.00;43210000;;;-100000;1;0.000;;;
6838;"FUNDA DE LAPTOP 10""   EBAG  V727T  NEGRA";PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.09;43210000;;;-100000;1;0.000;;;
6839;PLACA ASUS INTEL P8Z77-M PRO LGA1155;PRODUCTO;2;PRODUCTOS NO UTILIZ.;1;ASUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;134.00;43210000;;;-100000;1;0.000;;;
6840;MEMORIA USB 4GB SANDISK CRUZER BLADE SDCZ50-004G-B35;PRODUCTO;2;PRODUCTOS NO UTILIZ.;31;SANDISK;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;3.00;43210000;;;-100000;1;0.000;;;
6841;MEMORIA USB 4GB SANDISK CRUZER EDGE PURPLE;PRODUCTO;2;PRODUCTOS NO UTILIZ.;31;SANDISK;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;5.10;43210000;;;-100000;1;0.000;;;
6842;MEMORIA USB 4GB SANDISK  CRUZER POP Z53 BLACK;PRODUCTO;2;PRODUCTOS NO UTILIZ.;31;SANDISK;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;6.19;43210000;;;-100000;1;0.000;;;
6843;PLACA GIGABYTE INTEL H77-D3H MVP DDR3;PRODUCTO;2;PRODUCTOS NO UTILIZ.;120;GIGABYTE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;113.00;43210000;;;-100000;1;0.000;;;
6844;COOLER DEEP COOL PARA LAPTOP N17 BLUE;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;15.00;43210000;;;-100000;1;0.000;;;
6845;MOUSE GENIUS TRAVELER 6000X WIRELESS BLACK;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;9.50;43210000;;;-100000;1;0.000;;;
6846;"RACK MOVIL REFORZADO LK-1856  55""+";PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;12;SOLES;14;GRAVADO;UNIDAD;11.80;280.00;43210000;;;-100000;1;0.000;;;
6847;CAMARA IP INALAMBRICA D-LINK DCS-930L, CMOS, ZOOM 4X, INDOOR, 640X480, 802.11N.;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;64.99;43210000;;;-100000;1;0.000;;;
6848;PLACA ASUS AMD 990X EVO DDR3 E2.0;PRODUCTO;2;PRODUCTOS NO UTILIZ.;1;ASUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;182.00;43210000;;;-100000;1;0.000;;;
6849;CAMARA WIRELESS N NETWORK CAMERA;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;92.00;43210000;;;-100000;1;0.000;;;
6850;TARJ RED TP-LINK PCI TF-3239DL 10/100;PRODUCTO;1;TARJETAS TODAS;68;TP LINK;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;6.19;43210000;;;-100000;1;0.000;;;
6851;LICENCIA WINDOWS 8 PROF 64BITS;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;175.01;43210000;;;-100000;1;0.000;;;
6852;"LAPTOP HP CQ45-700LA 2GB/320GB/W7 14""";PRODUCTO;2;PRODUCTOS NO UTILIZ.;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;404.00;43210000;;;-100000;1;0.000;;;
6853;CONVERTIDOR FIBRA 1000BASE TX 1000BASE-FX TFC-1000MSC;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;96.00;43210000;;;-100000;1;0.000;;;
6854;PROCE AMD A8-5600K 3.60GHZ FM2;PRODUCTO;2;PRODUCTOS NO UTILIZ.;28;AMD;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;117.00;43210000;;;-100000;1;0.000;;;
6855;CAMARA CANON E0S 5D MARK III (EF 24-105MM);PRODUCTO;2;PRODUCTOS NO UTILIZ.;23;CANON;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;5480.00;43210000;;;-100000;1;0.000;;;
6856;TABLET IPAD 2 16GB 3G WHITE A1396;PRODUCTO;2;PRODUCTOS NO UTILIZ.;187;APPLE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;689.00;43210000;;;-100000;1;0.000;;;
6857;CASE DATAONE ARGOS 450 COLORES 600W C/SATA;PRODUCTO;2;PRODUCTOS NO UTILIZ.;162;DATAONE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;28.00;43210000;;;-100000;1;0.000;;;
6858;MEMORIA USB 16GB KINGSTON DT111 3.0.;PRODUCTO;2;PRODUCTOS NO UTILIZ.;46;KINGSTON;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;13.00;43210000;;;-100000;1;0.000;;;
6859;TINTA HP 670XL BLACK  DJ INK 3525/4615/4625/5525 CZ117AL;PRODUCTO;8;TINTA;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;20.00;43210000;;;-100000;1;0.000;;;
6860;TINTA HP 670XL CYAN DJ INK 3525/4615/4625/5525 CZ118AL;PRODUCTO;8;TINTA;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;19.00;43210000;;;-100000;1;0.000;;;
6861;TINTA HP 670XL MAGENTA DJ INK 3525/4615/4625/5525 CZ119AL;PRODUCTO;8;TINTA;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;19.00;43210000;;;-100000;1;0.000;;;
6862;TINTA HP 670XL YELLO DJ INK 3525/4615/4625/5525 CZ120AL;PRODUCTO;8;TINTA;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;19.00;43210000;;;-100000;1;0.000;;;
6863;LICENCIA AVIRA PROF.SECURITY GUBERNAMENTAL 1A¤O;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;47.00;43210000;;;-100000;1;0.000;;;
6864;IMPRESORA SAMSUNG LASER MULTIF SCX-3405;PRODUCTO;2;PRODUCTOS NO UTILIZ.;5;SAMSUNG;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;97.00;43210000;;;-100000;1;0.000;;;
6865;"MALETIN TARGUS 15"" CHAMSHELL 31US-15";PRODUCTO;33;MALETIN;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;16.00;43210000;;;-100000;1;0.000;;;
6866;TINTA HP 951 CYAN 8100/PRO8600/PLUS CN050AL;PRODUCTO;8;TINTA;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;25.94;28.54;43210000;;;-100000;1;0.000;;;
6867;TINTA HP 951 MAGENTA 8100/PRO8600/PLUS CN051AL;PRODUCTO;8;TINTA;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;25.94;28.54;43210000;;;-100000;1;0.000;;;
6868;TINTA HP 951 YELLOW 8100/PRO8600/PLUS CN052AL;PRODUCTO;8;TINTA;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;25.94;28.54;43210000;;;-100000;1;0.000;;;
6869;TECLADO HALION MULTIMEDIA KB-682M USB NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;15;HALION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;5.90;43210000;;;-100000;1;0.000;;;
6870;AUDIFONO MICROF HALION T-1 HANDSFREE;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;5.00;43210000;;;-100000;1;0.000;;;
6871;AUDIFONO MICROF HALION HA-136 HANDSFREE;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.00;43210000;;;-100000;1;0.000;;;
6872;PARL PORTATIL DIVOOM ITOUR-WOW  COLORES SD RMS 6W;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;21.00;43210000;;;-100000;1;0.000;;;
6873;PARL PORTATIL DIVOOM ITOUR-WOW ROSADO SD RMS 6W;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;21.00;43210000;;;-100000;1;0.000;;;
6874;PARL PORTATIL DIVOOM ITOUR-WOW VERDE SD RMS 6W;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;21.00;43210000;;;-100000;1;0.000;;;
6875;MOUSE WIRELES MICRO TRAVELER 900S GENIUS GRIS;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;13.99;43210000;;;-100000;1;0.000;;;
6876;MOUSE GENIUS MICRO TRAVELER 900S WIRELES;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;13.99;43210000;;;-100000;1;0.000;;;
6877;TECLADO MICROSOFT BLUETOOTH MOBILE 5000 BLACK T4L-00004;PRODUCTO;2;PRODUCTOS NO UTILIZ.;87;MICROSOFT;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;45.01;43210000;;;-100000;1;0.000;;;
6878;BATERIA ACER ASPIRE  MODELO UM08A31/UM08A52-AC ZG5-T-3S2P;PRODUCTO;51;BATERIA;0;;12;SOLES;14;GRAVADO;UNIDAD;11.80;85.00;43210000;;;-100000;1;0.000;;;
6879;TECLADO MICROSOFT + MOUSE WIRELESS DESKTOP 800 USB BLACK  2LF-00004;PRODUCTO;2;PRODUCTOS NO UTILIZ.;87;MICROSOFT;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;31.00;43210000;;;-100000;1;0.000;;;
6880;WEB CAM LOGITECH C170 BLACK 5MP (PN 960-000880);PRODUCTO;60;WEB CAM;4;LOGITECH;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;16.00;43210000;;;-100000;1;0.000;;;
6881;WEB CAM LOGITECH C615 HD BLACK;PRODUCTO;2;PRODUCTOS NO UTILIZ.;4;LOGITECH;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;71.00;43210000;;;-100000;1;0.000;;;
6882;FUENTE JUMPER-HUNTKEY 400W;PRODUCTO;2;PRODUCTOS NO UTILIZ.;175;HUNTKEY;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;35.00;43210000;;;-100000;1;0.000;;;
6883;AUDIFONO C/MICROFONO HALION T-1 NEGRO C/MIC;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.90;43210000;;;-100000;1;0.000;;;
6884;"LAPTOP TOSHIBA L955-SP5301WL 15.6"" I3-3217U 4GB/650GB/W8";PRODUCTO;2;PRODUCTOS NO UTILIZ.;76;TOSHIBA;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;694.01;43210000;;;-100000;1;0.000;;;
6885;SERVICIO DE LIMPIEZA DE CARTUCHO HP 12A;SERVICIO;2;PRODUCTOS NO UTILIZ.;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1.00;43210000;;;-100000;1;0.000;;;
6886;TINTA EPSON NEGRO T673120-AL (ECOTANK L810/ L805/ L850/ L1800);PRODUCTO;8;TINTA;67;EPSON;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;11.50;43210000;;;-100000;1;0.000;;;
6887;TINTA EPSON CYAN T673220 L800/L850;PRODUCTO;8;TINTA;67;EPSON;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;11.50;43210000;;;-100000;1;2.000;;;
6888;TINTA EPSON MAGENTA T673320-AL (ECOTANK L810/ L805/ L850/ L1800);PRODUCTO;8;TINTA;67;EPSON;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;11.50;43210000;;;-100000;1;0.000;;;
6889;TINTA EPSON YELLOW  T673420 L800/L850 T673420;PRODUCTO;8;TINTA;67;EPSON;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;11.50;43210000;;;-100000;1;1.000;;;
6890;TINTA EPSON CYAN CLARO T673520 L800/L850;PRODUCTO;8;TINTA;67;EPSON;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;11.50;43210000;;;-100000;1;2.000;;;
6891;TINTA EPSON MAGENTA CLARO T673620 L800/L850;PRODUCTO;8;TINTA;67;EPSON;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;11.50;43210000;;;-100000;1;2.000;;;
6892;AUDIFONO MICROF MICRONICS H720IL BENETON NEGR/PUR;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;5.00;43210000;;;-100000;1;0.000;;;
6893;AUDIFONO MICROF MICRONICS H720IL BENETON NEGR/BLANCO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;12;SOLES;14;GRAVADO;UNIDAD;11.80;15.00;43210000;;;-100000;1;0.000;;;
6894;"TABLET LENOVO S2109 59335709 16GB 9.7"" ANDROID 4.0";PRODUCTO;2;PRODUCTOS NO UTILIZ.;137;LENOVO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;413.00;43210000;;;-100000;1;0.000;;;
6895;"TABLET VIEWSONIC 9.7""VIEWPAD 10E ANDROID 2.3 GINGERBREAD VPAD10E";PRODUCTO;2;PRODUCTOS NO UTILIZ.;47;VIEWSONIC;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;274.00;43210000;;;-100000;1;0.000;;;
6896;"COOLER NOTE DEEPCOOL WIND PAL 15.6"" 4USB";PRODUCTO;39;COOLER;0;;12;SOLES;14;GRAVADO;UNIDAD;11.80;64.99;43210000;;;-100000;1;0.000;;;
6897;"PANTALLA LED PARA LAPTOP 14""  15.6""";PRODUCTO;89;PANTALLA;0;;12;SOLES;14;GRAVADO;UNIDAD;11.80;330.00;43210000;;;-100000;1;0.000;;;
6898;CARGADOR LENOVO LAPTOP 20V 3.25A AGUJA;PRODUCTO;22;CARGADOR;0;;12;SOLES;14;GRAVADO;UNIDAD;20.00;21.20;43210000;;;-100000;1;5.000;;;
6899;CARGADOR LAPTOP  DELL 19.5V 3.4A;PRODUCTO;22;CARGADOR;0;;12;SOLES;14;GRAVADO;UNIDAD;11.80;75.00;43210000;;;-100000;1;0.000;;;
6900;CARGADOR ASUS MINI LAPTOP 19V 2.1A;PRODUCTO;22;CARGADOR;0;;12;SOLES;14;GRAVADO;UNIDAD;11.80;60.99;43210000;;;-100000;1;4.000;;;
6901;CARGADOR ASUS LAPTOP 12V 3A MINI;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;12;SOLES;14;GRAVADO;UNIDAD;11.80;68.00;43210000;;;-100000;1;0.000;;;
6902;CARGADOR SONY MINI 10.5V 1.9A;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;12;SOLES;14;GRAVADO;UNIDAD;11.80;75.00;43210000;;;-100000;1;1.000;;;
6903;CARGADOR P/LAPTOP SONY 19V 4.7A;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;12;SOLES;14;GRAVADO;UNIDAD;11.80;68.99;43210000;;;-100000;1;0.000;;;
6904;CARGADOR LAPTOP LENOVO 19V 3.42A;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;12;SOLES;14;GRAVADO;UNIDAD;11.80;75.00;43210000;;;-100000;1;0.000;;;
6905;CARGADOR SAMSUNG 19V 4.74A;PRODUCTO;22;CARGADOR;0;;12;SOLES;14;GRAVADO;UNIDAD;11.80;50.00;43210000;;;-100000;1;0.000;;;
6906;"COOLER DEEP COOL LAPTOP N180 15.6""";PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;23.00;43210000;;;-100000;1;0.000;;;
